Timestamp,DO,Voltage,Current,Battery
2025-07-04 14:25:08,2.2175000000000002,11.93,0.3519,63.73
2025-07-04 14:25:13,2.2175000000000002,11.98,0.3543,63.93
2025-07-04 14:25:23,2.3,11.69,0.3543,62.75999999999999
2025-07-04 14:25:29,2.2175000000000002,11.74,0.3519,62.95
2025-07-04 14:25:39,2.3,11.96,0.3446,63.83
2025-07-04 14:25:44,2.3,11.84,0.3397,63.34000000000001
2025-07-04 14:25:53,2.3,11.81,0.3543,63.24999999999999
2025-07-04 14:25:58,2.3,11.93,0.3763,63.73
2025-07-04 14:26:09,2.38,11.64,0.3788,62.56
2025-07-04 14:26:24,2.38,11.93,0.391,63.73
2025-07-04 14:26:29,2.3,11.93,0.391,63.73
2025-07-04 14:26:44,2.3,11.74,0.3739,62.95
2025-07-04 14:27:04,2.38,11.74,0.3935,62.95
2025-07-04 14:27:14,2.38,11.96,0.3397,63.83
2025-07-04 14:27:44,2.3,11.88,0.3886,63.54
2025-07-04 14:27:54,2.1375,11.84,0.3348,63.34000000000001
2025-07-04 14:28:19,2.46,11.93,0.3617,63.73
2025-07-04 14:28:24,2.3,11.96,0.3739,63.83
2025-07-04 14:28:30,2.3,11.76,0.3446,63.05
2025-07-04 14:28:39,2.2175000000000002,11.93,0.3446,63.73
2025-07-04 14:28:44,2.2175000000000002,11.96,0.3446,63.83
2025-07-04 14:28:54,2.3,11.91,0.3812,63.63999999999999
2025-07-04 14:29:00,2.2175000000000002,11.93,0.3739,63.73
2025-07-04 14:29:20,2.38,11.88,0.3568,63.54
2025-07-04 14:29:34,2.2175000000000002,11.84,0.3812,63.34000000000001
2025-07-04 14:29:39,2.2175000000000002,11.86,0.3812,63.44
2025-07-04 14:29:44,2.3,11.93,0.3837,63.73
2025-07-04 14:29:50,2.3,11.66,0.3837,62.66
2025-07-04 14:30:00,2.3,11.76,0.3788,63.05
2025-07-04 14:30:14,2.3,11.93,0.391,63.73
2025-07-04 14:30:20,2.38,11.74,0.3837,62.95
2025-07-04 14:30:30,2.2175000000000002,11.81,0.3715,63.24999999999999
2025-07-04 14:30:35,2.3,11.93,0.3812,63.73
2025-07-04 14:30:40,2.3,11.76,0.3715,63.05
2025-07-04 14:30:50,2.3,11.93,0.3837,63.73
2025-07-04 14:31:05,2.3,11.76,0.3641,63.05
2025-07-04 14:31:10,2.3,11.86,0.3543,63.44
2025-07-04 14:31:15,2.38,11.84,0.3592,63.34000000000001
2025-07-04 14:31:35,2.3,11.93,0.34950000000000003,63.73
2025-07-04 14:31:45,2.3,11.93,0.3617,63.73
2025-07-04 14:31:50,2.38,11.76,0.3715,63.05
2025-07-04 14:31:55,2.46,11.81,0.3983,63.24999999999999
2025-07-04 14:32:05,2.38,11.76,0.3812,63.05
2025-07-04 14:32:11,2.38,11.69,0.3788,62.75999999999999
2025-07-04 14:32:25,2.38,11.71,0.34950000000000003,62.85000000000001
2025-07-04 14:32:30,2.46,11.91,0.3935,63.63999999999999
2025-07-04 14:32:35,2.38,11.64,0.3886,62.56
2025-07-04 14:32:50,2.46,11.81,0.3861,63.24999999999999
2025-07-04 14:32:55,2.3,11.66,0.3837,62.66
2025-07-04 14:33:40,2.3,11.81,0.3641,63.24999999999999
2025-07-04 14:33:45,2.38,11.69,0.3739,62.75999999999999
2025-07-04 14:33:55,2.38,11.66,0.3592,62.66
2025-07-04 14:34:20,2.38,11.91,0.39590000000000003,63.63999999999999
2025-07-04 14:34:26,2.3,11.93,0.3592,63.73
2025-07-04 14:34:31,2.38,11.88,0.3568,63.54
2025-07-04 14:34:41,2.2175000000000002,11.64,0.3666,62.56
2025-07-04 14:34:51,2.1375,11.96,0.34700000000000003,63.83
2025-07-04 14:35:11,2.38,11.91,0.3886,63.63999999999999
2025-07-04 14:35:16,2.1375,11.84,0.3715,63.34000000000001
2025-07-04 14:35:32,2.2175000000000002,11.93,0.3837,63.73
2025-07-04 14:36:11,2.2175000000000002,11.93,0.3886,63.73
2025-07-04 14:36:21,2.2175000000000002,11.93,0.3812,63.73
2025-07-04 14:36:26,2.38,11.84,0.34700000000000003,63.34000000000001
2025-07-04 14:36:31,2.2175000000000002,11.93,0.3519,63.73
2025-07-04 14:36:36,2.3,11.91,0.3739,63.63999999999999
2025-07-04 14:36:41,2.38,11.74,0.3641,62.95
2025-07-04 14:36:46,2.2175000000000002,11.91,0.3666,63.63999999999999
2025-07-04 14:36:51,2.2175000000000002,11.93,0.3617,63.73
2025-07-04 14:36:56,2.3,11.91,0.3641,63.63999999999999
2025-07-04 14:37:16,2.1375,11.88,0.3421,63.54
2025-07-04 14:37:31,2.2175000000000002,11.93,0.3592,63.73
2025-07-04 14:37:46,2.3,11.93,0.391,63.73
2025-07-04 14:37:57,2.2175000000000002,11.66,0.3812,62.66
2025-07-04 14:38:01,2.3,11.93,0.3568,63.73
2025-07-04 14:38:12,2.38,11.91,0.3861,63.63999999999999
2025-07-04 14:38:22,2.2175000000000002,11.93,0.3837,63.73
2025-07-04 14:38:42,2.3,11.88,0.3739,63.54
2025-07-04 14:39:03,2.3,11.66,0.3543,62.66
2025-07-04 14:39:07,2.38,11.93,0.3592,63.73
2025-07-04 14:39:17,2.3,11.76,0.3812,63.05
2025-07-04 14:39:22,2.38,11.71,0.3446,62.85000000000001
2025-07-04 14:39:27,2.38,11.69,0.3641,62.75999999999999
2025-07-04 14:39:42,2.3,11.96,0.3666,63.83
2025-07-04 14:39:52,2.38,11.74,0.3519,62.95
2025-07-04 14:39:57,2.38,11.93,0.3519,63.73
2025-07-04 14:40:07,2.38,11.79,0.3446,63.14999999999999
2025-07-04 14:40:12,2.46,11.74,0.3568,62.95
2025-07-04 14:40:37,2.38,11.64,0.3763,62.56
2025-07-04 14:40:42,2.46,11.91,0.3983,63.63999999999999
2025-07-04 14:40:47,2.38,11.64,0.3837,62.56
2025-07-04 14:40:52,2.3,11.93,0.3543,63.73
2025-07-04 14:41:02,2.38,11.76,0.3763,63.05
2025-07-04 14:41:07,2.38,11.93,0.3812,63.73
2025-07-04 14:41:17,2.3,11.69,0.3788,62.75999999999999
2025-07-04 14:41:23,2.38,11.71,0.3568,62.85000000000001
2025-07-04 14:41:42,2.2175000000000002,11.76,0.3715,63.05
2025-07-04 14:41:53,2.3,11.71,0.3788,62.85000000000001
2025-07-04 14:42:02,2.2175000000000002,11.69,0.3837,62.75999999999999
2025-07-04 14:42:07,2.3,11.71,0.3446,62.85000000000001
2025-07-04 14:42:23,2.46,11.91,0.369,63.63999999999999
2025-07-04 14:42:33,2.38,11.86,0.3348,63.44
2025-07-04 14:43:08,2.46,11.93,0.3519,63.73
2025-07-04 14:43:28,2.46,11.69,0.369,62.75999999999999
2025-07-04 14:43:48,2.38,11.91,0.4203,63.63999999999999
2025-07-04 14:43:53,2.46,11.91,0.3935,63.63999999999999
2025-07-04 14:44:18,2.3,11.71,0.3812,62.85000000000001
2025-07-04 14:44:28,2.3,11.71,0.3788,62.85000000000001
2025-07-04 14:44:33,2.38,11.88,0.39590000000000003,63.54
2025-07-04 14:44:38,2.38,11.88,0.3886,63.54
2025-07-04 14:44:48,2.3,11.66,0.3861,62.66
2025-07-04 14:44:53,2.46,11.91,0.3861,63.63999999999999
2025-07-04 14:44:58,2.38,11.84,0.3715,63.34000000000001
2025-07-04 14:45:03,2.38,11.93,0.3763,63.73
2025-07-04 14:45:13,2.38,11.81,0.3519,63.24999999999999
2025-07-04 14:45:18,2.38,11.93,0.34950000000000003,63.73
2025-07-04 14:45:38,2.38,11.76,0.3543,63.05
2025-07-04 14:45:43,2.38,11.69,0.3519,62.75999999999999
2025-07-04 14:45:53,2.3,11.79,0.3592,63.14999999999999
2025-07-04 14:45:58,2.38,11.86,0.3446,63.44
2025-07-04 14:46:08,2.38,11.69,0.3592,62.75999999999999
2025-07-04 14:46:23,2.3,11.79,0.3666,63.14999999999999
2025-07-04 14:46:29,2.3,11.93,0.3739,63.73
2025-07-04 14:46:39,2.3,11.74,0.34950000000000003,62.95
2025-07-04 14:46:54,2.38,11.93,0.3837,63.73
2025-07-04 14:46:59,2.525,11.91,0.3886,63.63999999999999
2025-07-04 14:47:09,2.46,11.69,0.3568,62.75999999999999
2025-07-04 14:47:19,2.46,11.88,0.3886,63.54
2025-07-04 14:47:29,2.38,11.91,0.391,63.63999999999999
2025-07-04 14:47:34,2.38,11.74,0.3739,62.95
2025-07-04 14:47:44,2.3,11.93,0.3886,63.73
2025-07-04 14:47:49,2.2175000000000002,11.64,0.3837,62.56
2025-07-04 14:47:54,2.38,11.71,0.3592,62.85000000000001
2025-07-04 14:48:04,2.38,11.93,0.34700000000000003,63.73
2025-07-04 14:48:09,2.3,11.84,0.3739,63.34000000000001
2025-07-04 14:48:14,2.38,11.93,0.3666,63.73
2025-07-04 14:48:24,2.38,11.93,0.3543,63.73
2025-07-04 14:48:39,2.46,11.79,0.3568,63.14999999999999
2025-07-04 14:48:44,2.38,11.86,0.3543,63.44
2025-07-04 14:48:50,2.38,11.93,0.3592,63.73
2025-07-04 14:48:59,2.38,11.71,0.34950000000000003,62.85000000000001
2025-07-04 14:49:09,2.38,11.91,0.3641,63.63999999999999
2025-07-04 14:49:24,2.38,11.93,0.3861,63.73
2025-07-04 14:49:29,2.3,11.81,0.3446,63.24999999999999
2025-07-04 14:49:39,2.46,11.88,0.3886,63.54
2025-07-04 14:49:45,2.3,11.76,0.3763,63.05
2025-07-04 14:49:55,2.3,11.81,0.3715,63.24999999999999
2025-07-04 14:49:59,2.46,11.91,0.391,63.63999999999999
2025-07-04 14:50:05,2.38,11.93,0.3812,63.73
2025-07-04 14:50:09,2.3,11.86,0.3739,63.44
2025-07-04 14:50:20,2.3,11.76,0.3763,63.05
2025-07-04 14:50:30,2.3,11.88,0.34700000000000003,63.54
2025-07-04 14:50:40,2.3,11.91,0.3788,63.63999999999999
2025-07-04 14:50:45,2.3,11.93,0.3763,63.73
2025-07-04 14:50:50,2.38,11.91,0.391,63.63999999999999
2025-07-04 14:50:55,2.38,11.64,0.3788,62.56
2025-07-04 14:51:10,2.46,11.88,0.391,63.54
2025-07-04 14:51:25,2.38,11.64,0.39590000000000003,62.56
2025-07-04 14:51:40,2.46,11.86,0.369,63.44
2025-07-04 14:51:45,2.38,11.81,0.34950000000000003,63.24999999999999
2025-07-04 14:51:50,2.525,11.91,0.3519,63.63999999999999
2025-07-04 14:52:00,2.3,11.79,0.34950000000000003,63.14999999999999
2025-07-04 14:52:10,2.38,11.71,0.369,62.85000000000001
2025-07-04 14:52:15,2.3,11.86,0.3715,63.44
2025-07-04 14:52:20,2.3,11.86,0.369,63.44
2025-07-04 14:52:25,2.46,11.86,0.3666,63.44
2025-07-04 14:52:31,2.46,11.91,0.3886,63.63999999999999
2025-07-04 14:52:35,2.38,11.69,0.3788,62.75999999999999
2025-07-04 14:52:56,2.46,11.86,0.3617,63.44
2025-07-04 14:53:00,2.3,11.93,0.3788,63.73
2025-07-04 14:53:05,2.38,11.88,0.4032,63.54
2025-07-04 14:53:10,2.38,11.79,0.3715,63.14999999999999
2025-07-04 14:53:15,2.46,11.91,0.3886,63.63999999999999
2025-07-04 14:53:30,2.3,11.81,0.3812,63.24999999999999
2025-07-04 14:53:45,2.3,11.93,0.3446,63.73
2025-07-04 14:53:51,2.3,11.66,0.3886,62.66
2025-07-04 14:54:01,2.3,11.86,0.3446,63.44
2025-07-04 14:54:10,2.46,11.88,0.3666,63.54
2025-07-04 14:54:20,2.38,11.91,0.3617,63.63999999999999
2025-07-04 14:54:30,2.2175000000000002,11.96,0.3519,63.83
2025-07-04 14:56:01,2.3,11.81,0.3348,63.24999999999999
2025-07-04 14:56:11,2.3,11.79,0.3837,63.14999999999999
2025-07-04 14:56:36,2.2175000000000002,11.93,0.391,63.73
2025-07-04 14:56:41,2.3,11.71,0.3788,62.85000000000001
2025-07-04 14:57:01,2.3,11.74,0.3641,62.95
2025-07-04 14:57:06,2.38,11.91,0.369,63.63999999999999
2025-07-04 14:57:11,2.38,11.69,0.3592,62.75999999999999
2025-07-04 14:57:16,2.38,11.93,0.34950000000000003,63.73
2025-07-04 14:57:21,2.38,11.86,0.3519,63.44
2025-07-04 14:57:31,2.3,11.93,0.3837,63.73
2025-07-04 14:57:37,2.3,11.71,0.3421,62.85000000000001
2025-07-04 14:57:46,2.3,11.96,0.3446,63.83
2025-07-04 14:58:12,2.38,11.91,0.3715,63.63999999999999
2025-07-04 14:58:17,2.3,11.93,0.3446,63.73
2025-07-04 14:58:26,2.3,11.91,0.4228,63.63999999999999
2025-07-04 14:58:37,2.38,11.66,0.3861,62.66
2025-07-04 14:59:02,2.3,11.66,0.3935,62.66
2025-07-04 14:59:22,2.3,11.66,0.3812,62.66
2025-07-04 14:59:37,2.1375,11.93,0.3861,63.73
2025-07-04 14:59:42,2.3,11.64,0.3812,62.56
2025-07-04 14:59:53,2.2175000000000002,11.86,0.34700000000000003,63.44
2025-07-04 15:00:22,2.2175000000000002,11.79,0.3397,63.14999999999999
2025-07-04 15:00:27,2.1375,11.93,0.34700000000000003,63.73
2025-07-04 15:00:37,2.38,11.91,0.3592,63.63999999999999
2025-07-04 15:00:47,2.3,11.86,0.3421,63.44
2025-07-04 15:00:52,2.3,11.84,0.3372,63.34000000000001
2025-07-04 15:00:57,2.3,11.84,0.3715,63.34000000000001
2025-07-04 15:01:12,2.2175000000000002,11.86,0.4106,63.44
2025-07-04 15:01:33,2.38,11.74,0.3421,62.95
2025-07-04 15:01:42,2.3,11.93,0.34700000000000003,63.73
2025-07-04 15:01:52,2.3,11.93,0.3372,63.73
2025-07-04 15:02:13,2.3,11.93,0.3788,63.73
2025-07-04 15:02:18,2.3,11.88,0.3812,63.54
2025-07-04 15:02:23,2.38,11.88,0.3886,63.54
2025-07-04 15:02:33,2.2175000000000002,11.71,0.3763,62.85000000000001
2025-07-04 15:02:37,2.2175000000000002,11.76,0.3446,63.05
2025-07-04 15:02:43,2.2175000000000002,11.93,0.3812,63.73
2025-07-04 15:02:48,2.2175000000000002,11.71,0.3592,62.85000000000001
2025-07-04 15:02:58,2.1375,11.86,0.34950000000000003,63.44
2025-07-04 15:03:28,2.1375,11.81,0.34950000000000003,63.24999999999999
2025-07-04 15:03:33,2.2175000000000002,11.91,0.3666,63.63999999999999
2025-07-04 15:03:38,2.1375,11.93,0.3812,63.73
2025-07-04 15:03:48,2.2175000000000002,11.93,0.34700000000000003,63.73
2025-07-04 15:03:58,2.2175000000000002,11.76,0.3666,63.05
2025-07-04 15:04:03,2.2175000000000002,11.81,0.3666,63.24999999999999
2025-07-04 15:04:08,2.38,11.88,0.3935,63.54
2025-07-04 15:04:23,2.3,11.88,0.3397,63.54
2025-07-04 15:04:28,2.38,11.91,0.3568,63.63999999999999
2025-07-04 15:04:33,2.3,11.71,0.3812,62.85000000000001
2025-07-04 15:04:38,2.2175000000000002,11.76,0.3935,63.05
2025-07-04 15:04:43,2.2175000000000002,11.93,0.3837,63.73
2025-07-04 15:04:53,2.3,11.74,0.3715,62.95
2025-07-04 15:04:58,2.1375,11.86,0.391,63.44
2025-07-04 15:05:18,2.2175000000000002,11.91,0.3837,63.63999999999999
2025-07-04 15:05:38,2.1375,11.71,0.3886,62.85000000000001
2025-07-04 15:05:43,2.1375,11.91,0.3983,63.63999999999999
2025-07-04 15:05:53,2.2175000000000002,11.93,0.3519,63.73
2025-07-04 15:06:03,2.2175000000000002,11.93,0.3617,63.73
2025-07-04 15:06:18,2.38,11.91,0.34950000000000003,63.63999999999999
2025-07-04 15:06:33,2.3,11.93,0.3568,63.73
2025-07-04 15:06:40,2.38,11.91,0.3568,63.63999999999999
2025-07-04 15:06:44,2.38,11.88,0.3543,63.54
2025-07-04 15:07:04,2.3,11.71,0.4057,62.85000000000001
2025-07-04 15:07:19,2.2175000000000002,11.93,0.3861,63.73
2025-07-04 15:07:30,2.3,11.93,0.3812,63.73
2025-07-04 15:07:39,2.3,11.86,0.3641,63.44
2025-07-04 15:07:44,2.3,11.81,0.3397,63.24999999999999
2025-07-04 15:07:49,2.38,11.91,0.3886,63.63999999999999
2025-07-04 15:07:54,2.3,11.74,0.3812,62.95
2025-07-04 15:07:59,2.3,11.86,0.3763,63.44
2025-07-04 15:08:09,2.38,11.66,0.3592,62.66
2025-07-04 15:08:14,2.38,11.66,0.3886,62.66
2025-07-04 15:08:34,2.46,11.62,0.3788,62.46000000000001
2025-07-04 15:09:09,2.3,11.91,0.3519,63.63999999999999
2025-07-04 15:09:14,2.3,11.93,0.3177,63.73
2025-07-04 15:09:24,2.38,11.81,0.3739,63.24999999999999
2025-07-04 15:09:29,2.2175000000000002,11.74,0.34950000000000003,62.95
2025-07-04 15:09:39,2.3,11.88,0.33240000000000003,63.54
2025-07-04 15:09:45,2.3,11.69,0.3592,62.75999999999999
2025-07-04 15:10:04,2.38,11.57,0.3666,62.27
2025-07-04 15:10:09,2.38,11.69,0.3837,62.75999999999999
2025-07-04 15:10:20,2.3,11.64,0.3568,62.56
2025-07-04 15:10:24,2.3,11.64,0.3837,62.56
2025-07-04 15:10:34,2.3,11.91,0.3715,63.63999999999999
2025-07-04 15:10:49,2.3,11.66,0.3641,62.66
2025-07-04 15:10:55,2.3,11.93,0.3715,63.73
2025-07-04 15:11:05,2.3,11.69,0.3763,62.75999999999999
2025-07-04 15:11:15,2.3,11.76,0.3812,63.05
2025-07-04 15:11:20,2.2175000000000002,11.71,0.3837,62.85000000000001
2025-07-04 15:11:25,2.3,11.88,0.369,63.54
2025-07-04 15:11:30,2.3,11.88,0.3983,63.54
2025-07-04 15:11:40,2.38,11.91,0.3592,63.63999999999999
2025-07-04 15:11:45,2.2175000000000002,11.91,0.3715,63.63999999999999
2025-07-04 15:11:50,2.38,11.71,0.34700000000000003,62.85000000000001
2025-07-04 15:11:55,2.3,11.93,0.3348,63.73
2025-07-04 15:12:01,2.38,11.76,0.39590000000000003,63.05
2025-07-04 15:12:15,2.38,11.88,0.3568,63.54
2025-07-04 15:12:20,2.3,11.86,0.3568,63.44
2025-07-04 15:12:47,2.3,11.91,0.3641,63.63999999999999
2025-07-04 15:12:55,2.2175000000000002,11.86,0.3421,63.44
2025-07-04 15:13:00,2.3,11.91,0.3788,63.63999999999999
2025-07-04 15:13:05,2.2175000000000002,11.93,0.413,63.73
2025-07-04 15:13:25,2.3,11.76,0.3886,63.05
2025-07-04 15:13:35,2.3,11.91,0.3715,63.63999999999999
2025-07-04 15:13:41,2.3,11.74,0.3617,62.95
2025-07-04 15:13:45,2.38,11.69,0.3666,62.75999999999999
2025-07-04 15:14:11,2.2175000000000002,11.76,0.3715,63.05
2025-07-04 15:14:15,2.3,11.79,0.3886,63.14999999999999
2025-07-04 15:14:25,2.2175000000000002,11.93,0.3763,63.73
2025-07-04 15:14:30,2.38,11.88,0.3983,63.54
2025-07-04 15:14:36,2.2175000000000002,11.86,0.325,63.44
2025-07-04 15:14:40,2.38,11.62,0.3935,62.46000000000001
2025-07-04 15:14:45,2.3,11.69,0.3568,62.75999999999999
2025-07-04 15:14:51,2.3,11.66,0.3641,62.66
2025-07-04 15:15:11,2.3,11.59,0.3837,62.36999999999999
2025-07-04 15:15:46,2.38,11.59,0.3837,62.36999999999999
2025-07-04 15:15:51,2.3,11.93,0.3812,63.73
2025-07-04 15:16:01,2.46,11.88,0.3837,63.54
2025-07-04 15:16:06,2.38,11.91,0.3935,63.63999999999999
2025-07-04 15:16:16,2.38,11.91,0.3812,63.63999999999999
2025-07-04 15:16:31,2.3,11.76,0.3788,63.05
2025-07-04 15:16:36,2.2175000000000002,11.71,0.3568,62.85000000000001
2025-07-04 15:16:52,2.3,11.74,0.3812,62.95
2025-07-04 15:17:01,2.3,11.76,0.3788,63.05
2025-07-04 15:17:12,2.3,11.93,0.3177,63.73
2025-07-04 15:17:21,2.3,11.71,0.391,62.85000000000001
2025-07-04 15:17:26,2.3,11.66,0.3152,62.66
2025-07-04 15:17:31,2.3,11.91,0.3886,63.63999999999999
2025-07-04 15:17:36,2.2175000000000002,11.86,0.3861,63.44
2025-07-04 15:17:51,2.3,11.88,0.33240000000000003,63.54
2025-07-04 15:17:56,2.38,11.91,0.3543,63.63999999999999
2025-07-04 15:18:17,2.3,11.91,0.3372,63.63999999999999
2025-07-04 15:18:37,2.38,11.88,0.3739,63.54
2025-07-04 15:18:46,2.38,11.71,0.3935,62.85000000000001
2025-07-04 15:18:53,2.38,11.88,0.369,63.54
2025-07-04 15:18:57,2.38,11.71,0.3568,62.85000000000001
2025-07-04 15:19:12,2.38,11.88,0.3935,63.54
2025-07-04 15:19:22,2.2175000000000002,11.93,0.3886,63.73
2025-07-04 15:19:37,2.3,11.54,0.3617,62.17
2025-07-04 15:19:52,2.2175000000000002,11.88,0.3543,63.54
2025-07-04 15:19:57,2.3,11.91,0.391,63.63999999999999
2025-07-04 15:20:02,2.3,11.66,0.3788,62.66
2025-07-04 15:20:07,2.3,11.66,0.3886,62.66
2025-07-04 15:20:18,2.3,11.86,0.34700000000000003,63.44
2025-07-04 15:20:27,2.3,11.57,0.34950000000000003,62.27
2025-07-04 15:20:42,2.3,11.84,0.33240000000000003,63.34000000000001
2025-07-04 15:20:47,2.2175000000000002,11.91,0.3152,63.63999999999999
2025-07-04 15:20:52,2.3,11.88,0.3397,63.54
2025-07-04 15:20:57,2.1375,11.71,0.325,62.85000000000001
2025-07-04 15:21:02,2.3,11.79,0.3763,63.14999999999999
2025-07-04 15:21:28,2.3,11.91,0.3812,63.63999999999999
2025-07-04 15:21:32,2.38,11.88,0.3886,63.54
2025-07-04 15:21:47,2.3,11.93,0.3763,63.73
2025-07-04 15:21:52,2.3,11.71,0.3421,62.85000000000001
2025-07-04 15:22:22,2.3,11.69,0.3861,62.75999999999999
2025-07-04 15:22:37,2.2175000000000002,11.79,0.3715,63.14999999999999
2025-07-04 15:22:47,2.3,11.64,0.3543,62.56
2025-07-04 15:22:58,2.3,11.91,0.3592,63.63999999999999
2025-07-04 15:23:02,2.38,11.69,0.3079,62.75999999999999
2025-07-04 15:23:18,2.38,11.88,0.3886,63.54
2025-07-04 15:23:28,2.38,11.59,0.3592,62.36999999999999
2025-07-04 15:23:43,2.3,11.93,0.3763,63.73
2025-07-04 15:23:49,2.38,11.54,0.3104,62.17
2025-07-04 15:23:53,2.38,11.88,0.3861,63.54
2025-07-04 15:23:58,2.38,11.69,0.325,62.75999999999999
2025-07-04 15:24:24,2.2175000000000002,11.91,0.3788,63.63999999999999
2025-07-04 15:24:28,2.2175000000000002,11.86,0.3372,63.44
2025-07-04 15:24:44,2.2175000000000002,11.81,0.3348,63.24999999999999
2025-07-04 15:24:53,2.3,11.88,0.3983,63.54
2025-07-04 15:24:58,2.38,11.81,0.3837,63.24999999999999
2025-07-04 15:25:08,2.2175000000000002,11.64,0.3446,62.56
2025-07-04 15:25:18,2.3,11.93,0.3617,63.73
2025-07-04 15:25:28,2.2175000000000002,11.79,0.39590000000000003,63.14999999999999
2025-07-04 15:25:33,2.2175000000000002,11.81,0.3568,63.24999999999999
2025-07-04 15:25:48,2.46,11.81,0.3666,63.24999999999999
2025-07-04 15:25:54,2.3,11.91,0.3446,63.63999999999999
2025-07-04 15:25:58,2.38,11.88,0.39590000000000003,63.54
2025-07-04 15:26:04,2.38,11.62,0.369,62.46000000000001
2025-07-04 15:26:09,2.3,11.64,0.3543,62.56
2025-07-04 15:26:14,2.2175000000000002,11.91,0.33240000000000003,63.63999999999999
2025-07-04 15:26:23,2.2175000000000002,11.93,0.3763,63.73
2025-07-04 15:26:28,2.1375,11.52,0.34950000000000003,62.07
2025-07-04 15:26:40,2.2175000000000002,11.93,0.3128,63.73
2025-07-04 15:26:49,2.3,11.79,0.3104,63.14999999999999
2025-07-04 15:26:53,2.3,11.84,0.3201,63.34000000000001
2025-07-04 15:26:59,2.3,11.74,0.3275,62.95
2025-07-04 15:27:03,2.38,11.71,0.3275,62.85000000000001
2025-07-04 15:27:19,2.38,11.64,0.3763,62.56
2025-07-04 15:27:24,2.38,11.79,0.3568,63.14999999999999
2025-07-04 15:27:30,2.3,11.86,0.5181,63.44
2025-07-04 15:27:44,2.2175000000000002,11.93,0.3641,63.73
2025-07-04 15:27:49,2.3,11.54,0.3666,62.17
2025-07-04 15:28:04,2.2175000000000002,11.69,0.3861,62.75999999999999
2025-07-04 15:28:09,2.1375,11.69,0.3812,62.75999999999999
2025-07-04 15:28:24,2.38,11.62,0.391,62.46000000000001
2025-07-04 15:28:29,2.38,11.91,0.3519,63.63999999999999
2025-07-04 15:29:00,2.3,11.62,0.4081,62.46000000000001
2025-07-04 15:29:19,2.38,11.93,0.3812,63.73
2025-07-04 15:29:29,2.46,11.91,0.3543,63.63999999999999
2025-07-04 15:29:34,2.3,11.69,0.3763,62.75999999999999
2025-07-04 15:29:39,2.3,11.86,0.325,63.44
